asset_id,asset_name,company,company_cn,phase,indications,targets,mechanism,country,data_quality,data_sources,clinical_trial_id,next_milestone,estimated_timeline,source_url,notes,location,funding,priority,therapeutic_area,generic_name,status,rationale,expected_launch
W20-054,CC-90009,Celgene (Bristol Myers Squibb),,Phase 1,Acute Myeloid Leukemia,GSPT1,GSPT1 degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-055,DT2216,Dialectic Therapeutics,,Phase 1,Hematologic Malignancies,BCL-XL,BCL-XL degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-056,ARV-102,Arvinas,,Phase 1,Parkinson's Disease | Progressive Supranuclear Palsy,LRRK2,LRRK2 degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-057,ARV-027,Arvinas,,Phase 1,Spinal Bulbar Muscular Atrophy,polyQ-AR,Polyglutamine-expanded AR degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-058,ARV-6723,Arvinas,,Phase 1,Advanced Solid Tumors,HPK1,HPK1 degradation for immuno-oncology,United States,0.0,N/A,,,,,,,,,,,Planned - Mid-2026,,
W20-059,ARV-806,Arvinas,,Phase 1,Solid Tumors,KRAS G12D,KRAS G12D degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-060,Bavdegalutamide (ARV-110),Arvinas,,Phase 2/3,Prostate Cancer,AR,AR degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-061,Vepdegestrant (ARV-471),Arvinas/Pfizer,,Phase 3/NDA,ER+/HER2- Breast Cancer,ER,ER degradation,United States,0.0,N/A,,,,,,,,,,,"NDA submitted - PDUFA June 5, 2026",,
W20-062,QLH12016,Qilu Pharma (齐鲁制药),,Phase 1,Prostate Cancer,AR,AR degradation,China,0.0,N/A,,,,,,,,,,,Active,,
W20-063,Luxdegalutamide,Arvinas/Novartis,,Phase 3,Prostate Cancer,AR,AR degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W20-064,HP515,Hicure Pharma (海创药业),,Phase 1,NASH/MASH,THR-β,THR-β agonist,China,0.0,N/A,,,,,,,,,,,Active,,
W20-065,CFT1946,C4 Therapeutics/Bristol Myers Squibb,,Phase 1/2,V600 Mutant Cancers,BRAF V600,BRAF V600 degradation,United States,0.0,N/A,,,,,,,,,,,Active,,
W21-001,CABA-201,Cabaletta Bio,,Phase 1/2,SLE | Lupus Nephritis | Myositis | Systemic Sclerosis | Myasthenia Gravis | Pemphigus Vulgaris,N/A,N/A,United States,0.0,N/A,,,,,"全人源CD19 CAR-T, RESET临床试验系列",,,,,,,,
W21-002,DSG3-CAART,Cabaletta Bio,,Phase 1,Mucosal Pemphigus Vulgaris,N/A,N/A,United States,0.0,N/A,,,,,"抗原特异性CAR-T, DesCAARTes试验",,,,,,,,
W21-003,MuSK-CAART,Cabaletta Bio,,Phase 1,MuSK Myasthenia Gravis,N/A,N/A,United States,0.0,N/A,,,,,靶向MuSK自身抗体,,,,,,,,
W21-004,KYV-101,Kyverna Therapeutics,,Phase 1/2,Lupus Nephritis | Systemic Sclerosis | Myasthenia Gravis | Multiple Sclerosis,N/A,N/A,United States,0.0,N/A,,,,,"全人源CD19 CAR-T, 上市于NASDAQ",,,,,,,,
W21-005,KYV-201,Kyverna Therapeutics,,Preclinical,B cell-driven Autoimmune Diseases,N/A,N/A,United States,0.0,N/A,,,,,体外基因编辑的同种异体CAR-T,,,,,,,,
W21-006,Descartes-08,Cartesian Therapeutics,,Phase 2b/3,Generalized Myasthenia Gravis | SLE | Myositis,N/A,N/A,United States,0.0,N/A,,,,,"mRNA CAR-T无需清淋化疗, AURORA三期进行中",,,,,,,,
W21-007,Descartes-15,Cartesian Therapeutics,,Preclinical,Autoimmune Diseases,N/A,N/A,United States,0.0,N/A,,,,,下一代mRNA BCMA CAR-T,,,,,,,,
W21-008,GC012F,亘喜生物 (Gracell),,Phase 1/2 (IIT),SLE | Multiple Myeloma,N/A,N/A,China,0.0,N/A,,,,,"FasTCAR次日生产技术, 阿斯利康12亿美元收购",,,,,,,,
W21-009,Relma-cel (瑞基奥仑赛),药明巨诺 (JW Therapeutics),,Phase 1,SLE | LBCL | FL,N/A,N/A,China,0.0,N/A,,,,,"已获批血液肿瘤适应症, 自免IND已获批",,,,,,,,
W21-010,伊基奥仑赛,驯鹿生物 (IASO Bio),,IND Approved,Multiple Sclerosis,N/A,N/A,China,0.0,N/A,,,,,FDA批准多发性硬化适应症IND,,,,,,,,
W21-011,CT120,驯鹿生物 (IASO Bio),,Phase 1,NHL | ALL | Autoimmune Diseases,N/A,N/A,China,0.0,N/A,,,,,"全人源双靶点CAR-T, FDA孤儿药认证",,,,,,,,
W21-012,CNCT19 (纳基奥仑赛),合源生物,,Phase 1 (IIT),Refractory Autoimmune Diseases | SLE | ANCA Vasculitis | Dermatomyositis,N/A,N/A,China,0.0,N/A,,,,,"中国首款获批白血病CAR-T, 探索自免适应症",,,,,,,,
W21-013,TyU19,邦耀生物,,IIT,Systemic Sclerosis | SLE,N/A,N/A,China,0.0,N/A,,,,,"全球首个异体通用型CAR-T用于自免, 成果发表于Cell",,,,,,,,
W21-014,BCMA-UCART,邦耀生物,,IIT,Multiple Sclerosis | Myasthenia Gravis,N/A,N/A,China,0.0,N/A,,,,,异体通用型BCMA CAR-T,,,,,,,,
W21-015,-,百暨基因 (Bio-Gene),,Phase 1/2 (IIT),Active SLE,N/A,N/A,China,0.0,N/A,,,,,CD19 CAR-T治疗活动性SLE,,,,,,,,
W21-016,MC-1-50,精准生物,,Preclinical/IIT,Refractory Autoimmune Diseases,N/A,N/A,China,0.0,N/A,,,,,靶向CD19的CAR-T细胞制剂,,,,,,,,
W21-017,CD19-CAR-DNT,瑞顺生物,,IIT,SLE,N/A,N/A,China,0.0,N/A,,,,,DNT细胞(Dual Negative T cells)平台,,,,,,,,
W21-018,-,雅科生物,,IIT,SLE,N/A,N/A,China,0.0,N/A,,,,,CD19/BCMA双靶点CAR-T细胞,,,,,,,,
W21-019,NKX019,Nkarta,,Phase 1,Lupus Nephritis | Systemic Sclerosis | Myositis | ANCA Vasculitis | SLE | Myasthenia Gravis,N/A,N/A,United States,0.0,N/A,,,,,"Allogeneic off-the-shelf CAR-NK, Ntrust-1/2试验",,,,,,,,
W21-020,CYT-503,Cytovia Therapeutics,,Preclinical,Solid Tumors | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,"iPSC来源CAR-NK, TALEN基因编辑",,,,,,,,
W21-021,CYT-501,Cytovia Therapeutics,,Preclinical,Glioblastoma,N/A,N/A,United States,0.0,N/A,,,,,双靶点EGFRvIII/EGFR CAR-NK,,,,,,,,
W21-022,CYT-150,Cytovia Therapeutics,,Preclinical,Solid Tumors,N/A,N/A,United States,0.0,N/A,,,,,通用编辑型iNK细胞,,,,,,,,
W21-023,CYNK-001,Celularity,,Phase 1,Autoimmune Diseases (Potential),N/A,N/A,United States,0.0,N/A,,,,,胎盘来源异体NK细胞,,,,,,,,
W21-024,CYNK-301,Celularity,,Preclinical,AML | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,膜结合IL-15增强型CAR-NK,,,,,,,,
W21-025,SBT-77-7101,Sonoma Biotherapeutics,,Phase 1,Rheumatoid Arthritis | Hidradenitis Suppurativa,N/A,N/A,United States,0.0,N/A,,,,,"抗原特异性CAR-Treg, REGULATE-RA试验",,,,,,,,
W21-026,SBT-115301,Sonoma Biotherapeutics,,Phase 1,Autoimmune Diseases,N/A,N/A,United States,0.0,N/A,,,,,"CD2结合融合蛋白, 清除活化Teff",,,,,,,,
W21-027,GNTI-122,GentiBio,,Phase 1,Type 1 Diabetes,N/A,N/A,United States,0.0,N/A,,,,,自体抗原特异性工程化Treg,,,,,,,,
W21-028,GNTI-350,GentiBio,,Preclinical,B cell-driven Autoimmune Diseases | SLE,N/A,N/A,United States,0.0,N/A,,,,,CAR-Treg双重调节B和T细胞,,,,,,,,
W21-029,GNTI-IBD,GentiBio,,Preclinical,Inflammatory Bowel Disease,N/A,N/A,United States,0.0,N/A,,,,,BMS合作开发IBD Treg疗法,,,,,,,,
W21-030,BT-202 (Enforce-T),博迪贺康 (Benethera),,Preclinical,Type 1 Diabetes | IBD | Psoriasis,N/A,N/A,China,0.0,N/A,,,,,Ryr2基因敲降将Tconv转化为Treg-like细胞,,,,,,,,
W21-031,BT-101,博迪贺康 (Benethera),,IND-enabling,Inflammatory Bowel Disease,N/A,N/A,China,0.0,N/A,,,,,口服Treg诱导小分子,,,,,,,,
W21-032,CPTX2309,Capstan Therapeutics,,Phase 1,B cell-mediated Autoimmune Diseases,N/A,N/A,United States,0.0,N/A,,,,,靶向CD8+ T细胞的tLNP递送CD19 CAR mRNA,,,,,,,,
W21-033,ESO-T01,EsoBiotec,,Phase 1,Multiple Myeloma | Autoimmune Diseases (Planned),N/A,N/A,Belgium,0.0,N/A,,,,,免疫屏蔽慢病毒载体ENaBL平台,,,,,,,,
W21-034,INT2104,Interius BioTherapeutics,,Phase 1,B-cell Malignancies | Autoimmune (Potential),N/A,N/A,United States,0.0,N/A,,,,,CD7靶向慢病毒递送CD20 CAR,,,,,,,,
W21-035,UB-VV111,Umoja Biopharma,,Preclinical,B-cell Cancers | Autoimmune (Potential),N/A,N/A,United States,0.0,N/A,,,,,CD19靶向体内CAR-T,,,,,,,,
W21-036,FT819,Fate Therapeutics,,Phase 1,SLE | Systemic Sclerosis | Myositis | AAV,N/A,N/A,United States,0.0,N/A,,,,,"现货型iPSC CAR-T, 无需清淋化疗",,,,,,,,
W21-037,FT522,Fate Therapeutics,,Phase 1,B-cell Lymphoma,N/A,N/A,United States,0.0,N/A,,,,,ADR技术减少清淋需求,,,,,,,,
W21-038,Remestemcel-L,Mesoblast,,Marketed (Japan),Acute GvHD | Crohn's Disease,N/A,N/A,Australia/USA,0.0,N/A,,,,,已上市治疗急性GvHD,,,,,,,,
W21-039,MPC-300-IV,Mesoblast,,Phase 2,Diabetes | Rheumatoid Arthritis,N/A,N/A,Australia/USA,0.0,N/A,,,,,间充质前体细胞,,,,,,,,
W21-040,Alofisel,Takeda,,Marketed (EU),Perianal Fistulas in Crohn's Disease,N/A,N/A,Japan,0.0,N/A,,,,,欧盟首个获批异体干细胞疗法,,,,,,,,
W21-041,-,Imstem Biotechnology,,Phase 1,Multiple Sclerosis,N/A,N/A,China,0.0,N/A,,,,,胚胎干细胞来源MSC,,,,,,,,
W21-042,KJ01,Kiji Therapeutics,,Preclinical,GvHD,N/A,N/A,Taiwan,0.0,N/A,,,,,IL10增强型iPSC-MSC,,,,,,,,
W21-043,KJ02,Kiji Therapeutics,,Preclinical,Inflammatory Bowel Disease | Psoriasis | CNS Disorders,N/A,N/A,Taiwan,0.0,N/A,,,,,iPSC平台多适应症,,,,,,,,
W21-044,-,SCM Lifescience,,Clinical,Autoimmune Diseases,N/A,N/A,Korea,0.0,N/A,,,,,高纯度异体MSC细胞库,,,,,,,,
W21-045,-,Orbsen Therapeutics,,Preclinical,Autoimmune Diseases,N/A,N/A,Ireland,0.0,N/A,,,,,高纯度基质细胞分离技术,,,,,,,,
W21-046,-,Carisma Therapeutics,,Preclinical,Autoimmune Diseases (Potential),N/A,N/A,United States,0.0,N/A,,,,,mRNA-LNP CAR-Macrophage,,,,,,,,
W21-047,-,Gilead/Kite,,Phase 1,B-cell Malignancies | Autoimmune (Potential),N/A,N/A,USA/China,0.0,N/A,,,,,与Pregene合作体内CAR-T,,,,,,,,
W21-048,OTX-201,Bristol Myers Squibb,,Preclinical/IND-enabling,B cell-driven Autoimmune Diseases,N/A,N/A,United States,0.0,N/A,,,,,环状RNA LNP递送CD19 CAR,,,,,,,,
W21-049,-,Lilly,,Preclinical,B cell-driven Autoimmune Diseases,N/A,N/A,United States,0.0,N/A,,,,,"环状RNA体内CAR-T, 自免适应症",,,,,,,,
W21-050,GC012F,AstraZeneca,,Phase 1,SLE | Multiple Myeloma,N/A,N/A,Global,0.0,N/A,,,,,双靶点CAR-T自免适应症,,,,,,,,
W21-051,JNJ-4528,Janssen,,Phase 2,Multiple Myeloma | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,"西达基奥仑赛, 潜在自免拓展",,,,,,,,
W21-052,BMS-986393,Bristol Myers Squibb,,Phase 1,Multiple Myeloma | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,BMS管线BCMA CAR-T,,,,,,,,
W21-053,KYV-101 (License),Novartis,,Phase 1/2,SLE | Other Autoimmune,N/A,N/A,Global,0.0,N/A,,,,,潜在合作/CD19 CAR-T,,,,,,,,
W21-054,GB5005,古凯基因,,Preclinical,SLE,N/A,N/A,China,0.0,N/A,,,,,CD19 CAR-T治疗SLE,,,,,,,,
W21-055,BRL-301,BRL Pharma,,Preclinical/IIT,SLE,N/A,N/A,China,0.0,N/A,,,,,邦耀生物关联公司,,,,,,,,
W21-056,HN-2301,Shenzhen MagicRNA,,Phase 2/IIT,SLE | Myasthenia Gravis,N/A,N/A,China,0.0,N/A,,,,,mRNA-LNP体内CAR-T,,,,,,,,
W21-057,JCXH-213,Immorna,,Phase 1,Cancer | Autoimmune (Potential),N/A,N/A,China,0.0,N/A,,,,,可转导T/NK/巨噬细胞的mRNA-LNP,,,,,,,,
W21-058,CTX130,CRISPR Therapeutics,,Preclinical,Autoimmune Diseases (Potential),N/A,N/A,United States,0.0,N/A,,,,,基因编辑同种异体细胞,,,,,,,,
W21-059,-,Editas Medicine,,Clinical,Sickle Cell | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,基因编辑iPSC平台,,,,,,,,
W21-060,CNTY-101,Century Therapeutics,,Phase 1,B-cell Malignancies | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,iPSC来源CAR-NK,,,,,,,,
W21-061,NTLA-2001,Intellia Therapeutics,,Phase 1,ATTR Amyloidosis | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,体内CRISPR基因编辑,,,,,,,,
W21-062,BEAM-101,Beam Therapeutics,,Phase 1/2,Sickle Cell | Potential Autoimmune,N/A,N/A,United States,0.0,N/A,,,,,碱基编辑技术,,,,,,,,
W21-063,SC291,Sana Biotechnology,,Phase 1,B-cell Malignancies | Autoimmune (Potential),N/A,N/A,United States,0.0,N/A,,,,,低免疫原性CAR-T,,,,,,,,
W21-064,IMPT-514,Immpact Bio,,Phase 1,Refractory SLE,N/A,N/A,United States,0.0,N/A,,,,,双特异性CAR-T治疗SLE,,,,,,,,
W21-065,PLA2R-CAART,Cabaletta Bio,,Preclinical,Membranous Nephropathy,N/A,N/A,United States,0.0,N/A,,,,,PLA2R特异性CAART,,,,,,,,
W21-066,DSG3-CAART,University of Pennsylvania,,Phase 1,Pemphigus Vulgaris,N/A,N/A,United States,0.0,N/A,,,,,"学术转化, DesCAARTes试验",,,,,,,,
W21-067,MuSK-CAART,University of Pennsylvania,,Phase 1,MuSK Myasthenia Gravis,N/A,N/A,United States,0.0,N/A,,,,,MuSK-CAART学术原创,,,,,,,,
W21-068,NKX101 (已终止),Nkarta,,Discontinued,Autoimmune (Explored),N/A,N/A,United States,0.0,N/A,,,,,"已停止开发, 专注NKX019",,,,,,,,
W22-001,BioNTech Tolerizing mRNA Vaccine for MS,BioNTech,,N/A,,Myelin Autoantigens (MOG/PLP),Non-inflammatory mRNA encoding disease-related autoantigens induces antigen-specific tolerance via Treg expansion,N/A,0.0,N/A,,,,,1-methylpseudouridine-modified mRNA formulated in LNPs; suppresses EAE in mouse models without systemic immunosuppression,,,,,,,,
W22-002,Moderna mRNA-6231,Moderna,,N/A,,IL-2 Mutein,Selective expansion of regulatory T cells (Tregs) to suppress immune activity,N/A,0.0,N/A,,,,,Long-acting selective IL-2 to preferentially expand Tregs; entered clinical development in 2020,,,,,,,,
W22-003,Moderna mRNA-6981,Moderna,,N/A,,PD-L1,Expression of PD-L1 to induce immune tolerance,N/A,0.0,N/A,,,,,First indication in autoimmune hepatitis; part of Moderna's autoimmune disease expansion announced 2020,,,,,,,,
W22-004,Generation Bio ctLNP-siRNA T Cell Program,Generation Bio,,N/A,,TBD (T cell targets),Cell-targeted lipid nanoparticles deliver siRNA specifically to T cells to silence disease-driving targets,N/A,0.0,N/A,,,,,Targets CD8+ and CD4+ effector T cells and NK cells; demonstrated strong selectivity in NHP data; silent genes without affecting broader immune system,,,,,,,,
W22-005,Arrowhead ARO-RAGE,Arrowhead Pharmaceuticals,,N/A,,RAGE (Receptor for Advanced Glycation End-products),Reduces production of RAGE to attenuate inflammatory signaling,N/A,0.0,N/A,,,,,Proprietary Pulmonary TRiM platform achieves high target gene knockdown; potential for long duration of effect,,,,,,,,
W22-006,Arrowhead ARO-ALK7,Arrowhead Pharmaceuticals,,N/A,,ALK7 (Activin receptor-like kinase 7),"Silencing ALK7 in adipocytes enhances catecholamine sensitivity, increasing lipid mobilization and oxidation",N/A,0.0,N/A,,,,,First company to initiate clinical studies against this novel target; dosing initiated Q2 2025,,,,,,,,
W22-007,Arrowhead ARO-INHBE,Arrowhead Pharmaceuticals,,N/A,,INHBE (Inhibin Beta E),Reduces hepatic expression of INHBE and its secreted gene product Activin E to increase lipolysis,N/A,0.0,N/A,,,,,Genetically validated target; loss-of-function variants associated with improved fat distribution,,,,,,,,
W22-008,Silence Therapeutics SLN501 (C3 siRNA),Silence Therapeutics,,N/A,,Complement C3,Silences complement C3 to inhibit complement cascade activation,N/A,0.0,N/A,,,,,Originally developed with Mallinckrodt; rights returned to Silence in 2023,,,,,,,,
W22-009,Silence Therapeutics SLN124,Silence Therapeutics,,N/A,,TMPRSS6,Increases hepcidin levels by silencing TMPRSS6,N/A,0.0,N/A,,,,,For beta-thalassemia and MDS; Phase I data showed improved RBC production,,,,,,,,
W22-010,CRISPR Therapeutics VCTX211,CRISPR Therapeutics,,N/A,,"B2M, PD-L1 (Immune evasion genes)",Ex vivo gene-edited pancreatic endoderm cells with immune evasion modifications,N/A,0.0,N/A,,,,,Allogeneic stem cell-derived islets with CRISPR edits for immune evasion delivered via cell-retention device,,,,,,,,
W22-011,Intellia NTLA-2002,Intellia Therapeutics,,N/A,,KLKB1 (Kallikrein B1),Gene knockout to reduce plasma kallikrein production and bradykinin levels,N/A,0.0,N/A,,,,,LNP-delivered CRISPR; single IV dose approach; targets liver cells,,,,,,,,
W22-012,Intellia NTLA-3001,Intellia Therapeutics,,N/A,,SERPINA1,Knockout of mutant alpha-1 antitrypsin protein production,N/A,0.0,N/A,,,,,Targets liver to prevent lung damage from mutant AAT accumulation,,,,,,,,
W22-013,Ionis Antisense Immunomodulatory Programs,Ionis Pharmaceuticals,,N/A,,Various immune targets,Antisense-mediated modulation of immune gene expression,N/A,0.0,N/A,,,,,Extensive ASO platform; exploring applications in immune modulation beyond neurology and cardiometabolic,,,,,,,,
W22-014,Ionis-Sarepta PMO Exon Skipping Collaboration,Ionis/Sarepta,,N/A,,Dystrophin exons,Exon skipping to restore dystrophin production,N/A,0.0,N/A,,,,,Sarepta's PPMO platform enhances tissue penetration; potential applications in immune modulation,,,,,,,,
W22-015,Sarepta MyoAAV Gene Therapy,Sarepta Therapeutics,,N/A,,Muscle-specific delivery,Engineered AAV with enhanced muscle tropism and reduced liver delivery,N/A,0.0,N/A,,,,,Licensed from Broad Institute; 25-50x greater gene expression in skeletal muscle vs natural serotypes; 50% reduced liver delivery,,,,,,,,
W22-016,Sarepta Elevidys (delandistrogene moxeparvovec),Sarepta Therapeutics,,N/A,,Micro-dystrophin,Delivers micro-dystrophin gene to muscle cells,N/A,0.0,N/A,,,,,AAVrh74.MHCK7.micro-dystrophin; approved for ambulatory and non-ambulatory patients; MHCK7 promoter drives strong cardiac expression,,,,,,,,
W22-017,exosome-AAV Foxp3 Gene Therapy,Academic/Preclinical,,N/A,,Foxp3 (CD4-targeted),CD4-targeted exo-AAV delivers Foxp3 to restore Treg-mediated immune tolerance,N/A,0.0,N/A,,,,,Engineered exosomes expressing CD4-targeting antibody encapsulating AAV6/Foxp3; enhanced lymphoid cell specificity,,,,,,,,
W22-018,Olipass Cyclotide-Peptide siRNA Delivery,Olipass,,N/A,,Various inflammatory targets,Cyclotide peptides enable cell-penetrating siRNA delivery,N/A,0.0,N/A,,,,,"Cyclotide technology enables systemic peptide-mediated delivery of siRNA; targets include TNF, IL-6, IL-17 pathways",,,,,,,,
W22-019,Kyverna KYV-101,Kyverna Therapeutics,,N/A,,CD19,Depletion of CD19+ B cells to reset autoimmune response,N/A,0.0,N/A,,,,,Autoimmune-specific CAR-T approach; shown durable responses with one relapse reported,,,,,,,,
W22-020,Dicerna Nedosiran (RIVFLOZA),Dicerna (Novo Nordisk),,N/A,,LDHA,Silences lactate dehydrogenase A to block excess oxalate production,N/A,0.0,N/A,,,,,Once-monthly subcutaneous dosing; approved for PH1; targets all PH subtypes,,,,,,,,
W22-021,Dicerna Belcesiran,Dicerna (Novo Nordisk),,N/A,,SERPINA1,Reduces mutant AAT protein production in liver,N/A,0.0,N/A,,,,,Acquired by Novo Nordisk in 2021; targets liver disease associated with AATD,,,,,,,,
W22-022,Roche RG6346 (Xalnesiran),Roche/Dicerna,,N/A,,HBV genome,Silences HBV viral RNA,N/A,0.0,N/A,,,,,$1.67B collaboration; potential applications in viral-induced autoimmune conditions,,,,,,,,
W22-023,Alnylam ALN-HSD,Alnylam/Regeneron,,N/A,,HSD17B13,Reduces HSD17B13 expression in liver,N/A,0.0,N/A,,,,,"Originally developed with Regeneron; Alnylam opted out, leaving Regeneron with exclusive rights",,,,,,,,
W22-024,Sanofi Fitusiran,Sanofi/Alnylam,,N/A,,Antithrombin,Reduces antithrombin to rebalance hemostasis,N/A,0.0,N/A,,,,,FDA approval expected March 2025 PDUFA date; partnered program with Alnylam,,,,,,,,
W22-025,Arrowhead ARO-APOC3 (Plozasiran),Arrowhead Pharmaceuticals,,N/A,,APOC3,Reduces APOC3 to lower triglycerides,N/A,0.0,N/A,,,,,First FDA-approved siRNA for FCS (REDEMPLO); SUMMIT program includes SHTG and mixed hyperlipidemia,,,,,,,,
W22-026,Silence Therapeutics Zerlasiran (SLN360),Silence Therapeutics,,N/A,,LPA (Lipoprotein(a)),Reduces Lp(a) levels to lower cardiovascular risk,N/A,0.0,N/A,,,,,People born with high Lp(a) have increased cardiovascular risk; potential autoimmune implications,,,,,,,,
W22-027,Intellia NTLA-2001,Intellia Therapeutics,,N/A,,TTR (Transthyretin),Knockout of TTR gene in liver to prevent amyloid deposition,N/A,0.0,N/A,,,,,First in vivo CRISPR therapy to enter Phase 3; >90% TTR reduction; potential applications in inflammatory aspects of amyloidosis,,,,,,,,
W22-028,Verve VERVE-101,Verve Therapeutics,,N/A,,PCSK9,Adenine base editing to inactivate PCSK9 and lower LDL-C,N/A,0.0,N/A,,,,,Liver-targeted LNP delivery; single-course potential cure for cardiovascular disease,,,,,,,,
W22-029,WEHI mRNA-LNP Immune Modulation,WEHI (Walter and Eliza Hall Institute),,N/A,,Negative regulators of inflammatory cytokine signaling,Enhances intracellular expression of target proteins to switch off inflammatory cytokine signaling,N/A,0.0,N/A,,,,,Australian academic group developing PoC mRNA-LNP delivery system; seeking partnerships,,,,,,,,
W22-030,Carisma CAR-Macrophage,Carisma Therapeutics,,N/A,,HER2/Various,Engineered macrophages for targeted cell elimination,N/A,0.0,N/A,,,,,Platform technology with potential applications in autoimmune disease macrophage modulation,,,,,,,,
W22-031,Arrowhead JNJ-73763989 (JNJ-3989),Arrowhead/Janssen (J&J),,N/A,,HBV transcripts,Multi-target siRNA against HBV genome,N/A,0.0,N/A,,,,,$3.7B collaboration; potential applications in viral-induced autoimmune liver disease,,,,,,,,
W22-032,Sangamo SB-913,Sangamo Therapeutics,,N/A,,Hunter Syndrome (IDS gene),In vivo gene editing to correct metabolic enzyme deficiency,N/A,0.0,N/A,,,,,Early gene editing approach; platform applicable to immune cell modification for autoimmune diseases,,,,,,,,
W22-033,Editas EDIT-301 (Reni-cel),Editas Medicine,,N/A,,HBG1/HBG2 promoters,Reactivates fetal hemoglobin by disrupting BCL11A binding sites,N/A,0.0,N/A,,,,,First Cas12a in clinical trials; potential for expansion to autoimmune hemolytic diseases,,,,,,,,
W22-034,Beam BEAM-101,Beam Therapeutics,,N/A,,HBG1/HBG2,Base editing to install HPFH mutations and increase HbF,N/A,0.0,N/A,,,,,Electroporation delivery; precision gene editing without double-strand breaks,,,,,,,,
W22-035,Excision Bio EBT-101,Excision BioTherapeutics,,N/A,,HIV-1 proviral DNA,Excises latent HIV provirus from infected cells,N/A,0.0,N/A,,,,,In vivo CRISPR approach using AAV delivery; could inform autoimmune disease gene editing approaches,,,,,,,,
W22-036,uniQure AMT-130,uniQure,,N/A,,miHTT (microRNA targeting HTT),AAV-delivered microRNA silences huntingtin gene,N/A,0.0,N/A,,,,,First AAV gene therapy for Huntington's; RMAT designation from FDA,,,,,,,,
W22-037,REGENXBIO RGX-314,REGENXBIO,,N/A,,Anti-VEGF Fab,Sustained production of anti-VEGF antibody fragment in eye,N/A,0.0,N/A,,,,,NAV technology platform; subretinal and suprachoroidal delivery; potential for ocular autoimmune applications,,,,,,,,
W22-038,REGENXBIO RGX-121,REGENXBIO,,N/A,,IDUA,Delivers functional IDUA gene to CNS,N/A,0.0,N/A,,,,,CNS-targeted AAV gene therapy; potential applications in neuroinflammatory conditions,,,,,,,,
W22-039,Passage Bio GM1 Gangliosidosis Gene Therapy,Passage Bio,,N/A,,GLB1,Restores GLB1 enzyme activity in CNS,N/A,0.0,N/A,,,,,Rare neurodegenerative disease; potential insights for AAV delivery in CNS autoimmune diseases,,,,,,,,
W22-040,Taysha Gene Therapies TSHA-120,Taysha Gene Therapies,,N/A,,GAN,Restores gigaxonin expression in CNS,N/A,0.0,N/A,,,,,Rare neurodegenerative disorder; AAV9 CNS delivery technology,,,,,,,,
W22-041,Lysogene AAVance (LYS-SAF302),Lysogene,,N/A,,SGSH,CNS delivery of N-sulfoglucosamine sulfohydrolase,N/A,0.0,N/A,,,,,Direct CNS delivery of AAV gene therapy; rare disease neuroinflammation,,,,,,,,
W22-042,Audentes AT132,Audentes (Astellas),,N/A,,MTM1,Restores myotubularin expression in muscle,N/A,0.0,N/A,,,,,Clinical hold due to safety concerns; important lessons for AAV liver toxicity in autoimmune contexts,,,,,,,,
